Magic_Keys,Total_Meat_Purchased
2C2E8699185,1.8
2C2E99D6C05,1.5
2C2ECB207EF,2.2
2C2ED5135EB,2.2
2C2EF7B5BD7,2.2
2C2EFB98991,2.4
2C2EFCE9F64,2.9
2C2F27AD2D2,1.8
2C2F2832905,2.0
2C2F3576A1C,2.2
2C2F3D4D588,2.2
2C2F3D84D35,2.4
2C2F403D45F,2.5
2C2F426C51F,1.5
2C2F60D87EA,1.6
2C2F6528E54,2.4
2C2F70D3981,1.3
2C2F9836814,4.4
2C2F99BAA08,2.2
2C2F9D5F28A,1.5
2C2FB8A2460,2.4
2C2FBD9BF25,3.3
2C2FBDCD0D5,2.9
2C2FBFBEF40,1.3
2C2FC0808AC,3.3
2C2FC35643A,2.7
2C2FCFA4CE1,1.5
2C2FDCF7FB8,2.2
2C2FF0DC8CD,4.0
2C2FF112609,1.3
2C2FF3447E4,2.2
2C2FF9C42D5,2.2
2C3001DB578,2.2
2C3002C9C96,2.2
2C30080BF00,2.2
2C300F19BE7,1.5
2C301BC4D46,2.2
2C30213C55E,5.8
2C3023EB937,2.2
2C3024D3E1F,2.2
2C30257BBD0,2.4
2C30307C386,2.2
2C30307D2A2,1.5
2C303F1FD14,2.4
2C304B6C3BC,3.3
2C30534A07A,2.5
2C305933907,4.4
2C305F8132C,1.5
2C3066B79C7,2.2
2C306A37C93,1.3
2C307193800,3.3
2C307C534B8,1.5
2C308340859,1.8
2C3084BC618,2.2
2C3096393DD,1.8
2C30B16B982,2.4
2C30BAE3F0D,3.3
2C30BF2669A,2.2
2C30C8BB8FB,4.0
2C30D9E8274,2.5
2C30DF0C525,1.8
2C30F83B112,2.2
2C30F9402D0,2.4
2C310C399A9,2.4
2C3110E0E23,2.2
2C3117A04F6,4.0
2C311E9EC56,0.0
2C3127E01C2,2.5
2C312CBADB2,1.3
2C31303E560,2.4
2C31377D7BE,1.8
2C314CD83EA,1.5
2C315A3464B,1.5
2C3168604BC,1.3
2C316E97BCF,2.4
2C3170EEAEE,2.7
2C318C8E57C,2.2
2C318F8F084,0.0
2C3192A1312,2.9
2C319BE64EE,1.8
2C31A57AFC1,1.5
2C31AC6340F,1.6
2C31AEF9F10,1.3
2C31B31EAAB,2.2
2C31C9C02AF,3.3
2C31D827904,2.2
2C31E44B231,2.7
2C31EF3CBEE,2.9
2C320416D73,2.9
2C32110DF20,2.9
2C3212528F9,2.2
2C3212D4683,3.3
2C321CEBA35,2.5
2C322D93509,2.4
2C3232A4D51,2.5
2C3238DF946,2.2
2C323CE927C,2.2
2C32425370C,2.5
2C324BA7E6F,2.2
2C325DFA6B3,2.4
2C325E545DE,1.3
2C3268C6F65,1.3
2C3276BB629,2.2
2C3278CC730,1.3
2C3278E44B3,2.2
2C328476708,2.2
2C329476F80,2.2
2C32947CA28,1.8
2C32B75D185,2.7
2C32C19199B,0.0
2C32CFD4A3A,2.2
2C32DD1B4DE,1.8
2C330FEF4F2,2.9
2C3319016E6,0.0
2C331B0DC61,2.2
2C3324C783F,2.2
2C33532DD85,1.3
2C3354BE7AC,0.0
2C337898B77,3.6
2C338C999D4,2.2
2C338EE1EC1,2.2
2C33ACE9FF4,2.2
2C33B884E0C,1.5
2C33BC67071,2.2
2C33D2256A7,2.2
2C33DBCDAFF,2.2
2C33DF433D0,2.4
2C33E0C3D1B,1.8
2C33FA81DE1,2.9
2C33FACF112,2.4
2C33FBF0818,1.3
2C340041610,2.5
2C340733CCB,3.3
2C340C823A1,3.3
2C341253EAB,1.8
2C34286C045,1.8
2C3429AC9E7,0.0
2C342F48B7C,2.4
2C3436265CF,2.2
2C3438891CC,2.4
2C34396560F,1.3
2C34448B297,2.0
2C344BB2772,1.5
2C344ED06DE,2.2
2C3462E5DDC,0.0
2C3468C3D52,1.3
2C346FB860C,1.5
2C347197647,1.5
2C348687717,1.5
2C3487950D1,2.9
2C348C13042,2.9
2C34A5AB86F,2.4
2C34F5E3875,0.0
2C34FA100B7,2.4
2C34FE28BAD,1.5
2C3542F7AA0,0.0
2C35B10AA60,1.8
2C35C385C58,1.3
2C35E4EB512,0.0
2C361EFB2A2,2.2
2C364A452ED,1.3
2C3677C2F84,0.0
2C367D8E491,2.4
2C368676627,1.6
2C3697F5D79,3.6
2C36A7238C6,2.2
2C36AD7715A,2.0
2C36B1D294D,2.2
2C36B5F5E3E,1.5
2C36BC98FC9,2.2
2C36C218C16,1.5
2C36C44F1EF,1.5
2C36DDA63C9,1.5
2C36EC02107,1.8
2C36F648FBF,1.8
2C36FE4F26A,1.6
2C36FFC154A,1.6
2C370212D88,1.3
2C3716A74BC,2.9
2C37190772C,1.5
2C37202C641,2.7
2C3728E6ED0,2.2
2C372ABF180,1.5
2C373359FE5,2.4
2C37346B9D6,2.2
2C37361D898,2.2
2C374638BE7,2.4
2C374BB7551,2.2
2C374C7C766,1.5
2C376CEB4CD,2.2
2C3773BA127,2.5
2C3788EB84A,1.3
2C378C295A7,3.3
2C379AF515B,2.4
2C37A530335,2.2
2C37B11BD27,1.5
2C37B4EA607,1.5
2C37B4F4C3B,3.3
2C37C1BB78D,2.4
2C37C88D8C9,1.8
2C37D7D2644,1.3
2C37DFFE916,2.2
2C37EB45E00,1.5
2C37F8EABCD,2.2
2C37FD0824F,2.2
2C38064046A,0.0
2C380831B47,2.4
2C380B1E903,2.2
2C380C17655,0.0
2C380D9E1D6,1.8
2C380F038BC,4.4
2C38184F823,1.5
2C381D2CDA0,4.4
2C38263BE79,2.2
2C382BB89AB,1.3
2C383392632,1.8
2C3838154F6,2.2
2C38430415F,2.2
2C384759355,4.0
2C3847CF7C8,1.5
2C3847FB65E,2.2
2C384980B35,1.5
2C38523E8A6,2.2
2C385520C67,1.5
2C3857F27BE,1.3
2C385FC620F,2.2
2C38602581B,4.0
2C3864B12A2,1.5
2C3869458EC,2.2
2C38695DA36,2.9
2C386D1C23A,2.4
2C387CFA6FB,2.2
2C3880191BC,4.0
2C388150F9B,2.7
2C388159B5E,2.2
2C3892B9886,2.2
2C3893375D9,2.7
2C389E0A84F,1.5
2C389F23392,1.5
2C38A30614C,4.0
2C38A644DC5,2.2
2C38D02299F,0.0
2C38DDD9680,2.2
2C38E28BC83,1.6
2C38E2F05A9,1.8
2C38E370134,2.4
2C38EE14F4E,2.4
2C38F10F820,2.9
2C38FA3C124,4.0
2C38FD37912,3.3
2C3904644CE,2.5
2C390652A90,1.5
2C390908FBB,1.8
2C390DFF59E,2.2
2C390E73BD9,2.4
2C391D6FA21,2.5
2C3930A0119,2.4
2C3933B0936,2.2
2C394D6E9FC,2.9
2C3950EDDAC,2.2
2C395E8C57C,2.2
2C39604A4E3,2.4
2C396AF4250,1.3
2C396C4AF04,2.4
2C397453F03,2.2
2C39775C2EB,2.2
2C3978F642A,2.2
2C397F388FF,2.2
2C39A4581F8,4.0
2C39B52CE45,2.2
2C39BBE2A39,2.2
2C39C1710B8,0.0
2C39C78E482,2.2
2C39D9EAB6C,1.6
2C39ECB125D,0.0
2C39F94023B,2.0
2C39FBBA066,1.8
2C3A078B348,0.0
2C3A07C7681,1.5
2C3A11BC2B5,2.2
2C3A15A52A5,2.2
2C3A38223BF,2.2
2C3A663C4F0,2.2
2C3A76D375A,2.2
2C3A90268FD,4.0
2C3AA16AFF9,4.4
2C3AABAB4ED,4.4
2C3AADF7283,2.4
2C3AB232C85,1.3
2C3ABDA3A3F,1.8
2C3AC43EB5C,3.6
2C3ACA0EFBC,2.4
2C3AD18BBFD,1.8
2C3AD1B6F3E,1.8
2C3AD2A8777,2.2
2C3ADAE74B2,1.5
2C3AE14D3E8,1.5
2C3AE169CF7,2.2
2C3AE1816B3,1.3
2C3AF56638F,1.5
2C3B08C1273,2.2
2C3B096EACC,1.3
2C3B0A8760F,1.3
2C3B27BF76B,2.2
2C3B2BEF48F,1.1
2C3B2C8EA44,2.2
2C3B3F6DDD4,1.3
2C3B4418369,0.0
2C3B44D0D4B,2.5
2C3B4B980C5,2.2
2C3B4D27BD0,2.4
2C3B55B8B8F,2.0
2C3B7987DD1,2.5
2C3B833590A,2.0
2C3B965D806,1.5
2C3BA0FA979,2.9
2C3BA1C5DC4,1.1
2C3BEA9DE5F,1.3
2C3BEDFB21F,2.2
2C3BFE082CA,2.2
2C3C07338EB,2.2
2C3C08819DC,1.5
2C3C0DB24C0,3.3
2C3C11A7555,2.4
2C3C12D5FE3,2.5
2C3C1C87F1A,0.0
2C3C1F82BB3,2.2
2C3C46AC09A,2.2
2C3C58816E0,2.5
2C3C6A9F892,1.3
2C3C70E3B9F,2.2
2C3C80CE105,2.2
2C3C8F8EB30,1.3
2C3C8FFED6D,1.5
2C3C930B553,1.5
2C3C995F93C,1.6
2C3CA8C9F50,4.4
2C3CB7CBFCE,1.8
2C3CC2F49AA,2.4
2C3CCD407B5,3.3
2C3CDED8051,2.2
2C3CE48D9DA,2.4
2C3CE8CB214,2.4
2C3D025D07D,2.2
2C3D11B9026,1.5
2C3D20C842C,2.0
2C3D2F9B132,2.2
2C3D31ED4C5,1.8
2C3D3CD0817,4.0
2C3D3D68125,2.2
2C3D423CADF,2.4
2C3D5069FFA,2.2
2C3D5CE2CC6,2.2
2C3D7D9F8B3,2.9
2C3D8C56BC6,2.2
2C3D8DD03BF,0.0
2C3D8FEDCF9,1.5
2C3DA23AE5C,2.2
2C3DA75C3B9,0.0
2C3DAAC5090,2.2
2C3DB280209,1.8
2C3DC71EBAA,2.2
2C3DCFDCCE2,1.8
2C3DFC2CA40,1.8
2C3E0267635,3.6
2C3E722FD60,1.3
2C3E99D49D4,1.8
2C3EA4D5918,0.0
2C3EA9A2264,1.8
2C3EC64FE3A,1.3
2C3ECD61B58,1.8
2C3ECE256C3,2.5
2C3ED6DF036,2.9
2C3ED850B88,1.5
2C3F8996AC4,2.9
2C3FF7CDC73,2.2
2C409657AF2,3.6
2C409710C62,2.4
2C40A8FD10F,2.2
2C40AC6CB71,1.8
2C40B2ADD63,2.4
2C40B622ADF,1.8
2C40BF58EC2,2.2
2C40C0E76EA,1.3
2C40D187150,2.5
2C40D5CD54D,1.8
2C40DE98DD4,2.2
2C40DFB0DC2,2.2
2C40F01B27A,3.3
2C40FB597DA,0.0
2C41009947E,0.0
2C41026256E,1.5
2C413027E55,2.4
2C413A4E78E,2.4
2C419297BC8,2.2
2C41973280F,1.1
2C419EAC335,2.2
2C41A33414C,4.4
2C41A7ECD4C,2.2
2C41B509B59,1.5
2C41B615E69,2.4
2C41BBA13CD,1.6
2C41BC04DD7,1.8
2C41C390083,1.5
2C41C99B172,1.3
2C41E3C6AE8,1.3
2C42110CFD2,1.5
2C422128321,2.2
2C423961A65,2.2
2C423BD92CA,0.0
2C42620C3EC,1.5
2C4277479B5,2.2
2C428909E04,2.2
2C4299D5AC7,3.6
2C42D44D298,2.2
2C42D54237A,1.5
2C42DAC3DFF,2.2
2C42DD247FD,2.5
2C42E7FEF8C,2.4
2C42FD412E0,2.4
2C4314B6364,8.0
2C431541BCD,1.5
2C432105EEE,1.3
2C433A1FE73,1.8
2C4351290B8,2.5
2C435EB95E4,2.4
2C4379D2B23,2.2
2C437D1E75D,1.6
2C439844C5D,0.0
2C4398ADD48,1.5
2C43A9B73EE,0.0
2C43CCD4612,1.3
2C43E4CC703,2.4
2C43F4E2738,1.8
2C44014AB9A,2.5
2C4401F3867,0.0
2C4407C80C5,2.2
2C440AAC685,2.2
2C4418D2687,3.6
2C442127A9B,2.4
2C44480B16A,2.2
2C445384EAE,1.3
2C44539C0DC,0.0
2C445B18956,2.7
2C447455059,2.2
2C448340637,1.8
2C4485F10BA,0.0
2C448B61780,1.3
2C44B403544,2.9
2C44B508702,2.2
2C44B7DDB02,2.2
2C44C440883,2.4
2C44D12EAA6,3.3
2C44DD7E9F7,2.2
2C44EC4B100,1.5
2C44FEE4A3F,4.0
2C450F2BFEB,2.2
2C45106BE38,2.2
2C45168D600,2.2
2C451CB97C3,2.2
2C452499A47,2.2
2C452913981,2.2
2C452BAE0F2,1.5
2C45337FD0B,3.6
2C45362963C,1.5
2C453993D84,2.2
2C453E2B8B0,1.5
2C4549BBCCD,4.0
2C4549E3765,2.4
2C454B00A6D,0.0
2C454B367A9,4.0
2C454CE5189,3.3
2C4557D1465,2.2
2C4561DF4C6,2.2
2C45690804B,2.2
2C457081B71,2.2
2C45805CB50,4.0
2C45A61D836,1.5
2C45A792FF8,2.4
2C45C42F80F,2.4
2C45CA1909C,2.4
2C45CC0BE23,2.5
2C45CF45F10,2.4
2C45CF95807,2.9
2C45D856A5A,1.8
2C45E2F563E,2.2
2C45E3D03D7,4.0
2C45E582A27,2.2
2C45EFD922D,1.3
2C45FDA5E59,2.2
2C460812D38,4.0
2C460E3C1A7,2.2
2C4616E83CB,2.2
2C463F56652,2.2
2C46450A931,2.2
2C464A76832,1.5
2C4662D6364,1.6
2C466FC0189,2.2
2C4687B6BD0,1.5
2C468E90D7A,2.2
2C46922C672,1.8
2C469F0910F,2.2
2C46A13CD5B,2.2
2C46A865519,1.8
2C46AD457EA,2.2
2C46AD71680,0.0
2C46AFF974F,2.2
2C46B523C36,2.2
2C46D825FBC,2.2
2C46E345280,4.0
2C46EC9BBE2,3.6
2C46F57002C,1.5
2C46F93922B,3.3
2C472284F9F,2.5
2C4726FDBF6,1.5
2C47296E309,4.4
2C473569DD7,2.4
2C4742FAA91,4.4
2C47579AADC,1.5
2C477ED482D,2.2
2C47825656A,3.6
2C47881E1CE,0.0
2C478DD0E03,4.0
2C479606426,0.0
2C479FB0A7D,2.7
2C47A48C1C2,2.4
2C47C24FB87,2.9
2C47DA96A1A,2.4
2C47E12B53A,1.1
2C480388C2A,3.3
2C480D38D29,2.2
2C481B42BAA,2.5
2C481EDC2A3,2.4
2C482928C03,2.4
2C4845300D2,2.4
2C484C26B8B,1.3
2C48572F776,1.5
2C486CBC0A7,0.0
2C487A27C56,0.0
2C4884AD40D,0.0
2C4892AD7AF,1.3
2C4893E51C7,1.5
2C48D0B8F98,2.2
2C48F4AB874,1.6
2C495BA7435,2.4
2C499990C2E,1.8
2C49A391179,1.8
2C49DAD0A5C,2.5
2C4A2ECB29D,1.8
2C4A37AAC37,1.3
2C4A52894E7,3.6
2C4AE39E09F,1.6
2C4B117F379,2.2
2C4BE0976AC,2.2
2C4C0463045,2.2
2C4C204DC05,2.4
2C4C4B2D882,1.8
2C4C5C77A26,2.7
2C4C5F7C565,1.8
2C4C631A7EA,1.6
2C4C7CFB02E,1.8
2C4C8E58B57,1.5
2C4C93CC6FF,2.4
2C4C986C299,1.8
2C4CB678F58,2.2
2C4CBFC7FDA,2.2
2C4CF4EBDBB,1.5
2C4D155A394,2.5
2C4D4E951FA,1.5
2C4D59BE72B,2.2
2C4D5E87407,2.2
2C4D6DD0D0E,4.0
2C4D7275434,1.5
2C4D7C82940,2.9
2C4D8FF2853,2.2
2C4D9E41209,2.4
2C4DA443AFC,2.2
2C4DAAF0EF4,2.9
2C4DD0DE98C,1.5
2C4E22B3BEC,2.2
2C4E28FA0F8,3.6
2C4E6C49D4A,2.2
2C4E6D67419,0.0
2C4E9138493,4.0
2C4EC55747D,2.2
2C4EFD5DDAD,4.0
2C4F0C07971,1.6
2C50362AB59,2.4
2C50621F6A9,2.2
2C5062F67D2,2.2
2C50678B1E3,2.2
2C507409957,2.2
2C507F3FA82,1.5
2C508FC2812,2.4
2C50A60E8B0,3.6
2C50A7B1D40,1.3
2C50C2DEC04,2.9
2C50C8457EB,2.2
2C50E0DAC92,1.8
2C5114663A5,2.2
2C511D2A713,1.1
2C511FDE2B1,1.8
2C5121FBBEB,2.2
2C513040E89,2.7
2C51476E2BD,1.3
2C514CAC129,2.2
2C5156CE664,4.4
2C51572DC70,2.4
2C51586D6F6,2.2
2C515AB39E4,1.6
2C51609BF8E,1.8
2C5164493D3,2.9
2C51772ED60,1.3
2C5180B3B1E,1.5
2C519AD24D3,1.5
2C519FDDEAC,1.6
2C51A072E2D,1.8
2C51A328075,1.5
2C51AF869F8,2.2
2C51CB878CA,2.2
2C51DA8554A,2.2
2C51DD6DB41,2.2
2C51F91ED55,1.5
2C51FECBEE2,3.3
2C521027F9A,2.9
2C521BF9A0A,2.2
2C5223F3849,2.9
2C5224F05D2,1.8
2C523F261B5,4.0
2C525AEA5C0,2.5
2C525D49186,2.2
2C525E4DBB6,1.5
2C52768056F,2.2
2C5281B71EF,2.2
2C528F30126,2.2
2C52B0FEACB,1.3
2C52BE0ACA7,2.9
2C52C29819F,2.2
2C52CCBE34A,1.5
2C5306D55F3,2.4
2C530D462EB,2.4
2C530F10A85,1.3
2C5311C3ACE,2.0
2C531AB1E9A,2.2
2C5320F3FA8,2.9
2C532BF7C40,2.2
2C5333DF7A4,2.2
2C533B23D1C,1.8
2C535374E1C,3.6
2C53576B55B,2.2
2C535999338,1.3
2C536421843,1.5
2C5367D1615,1.5
2C537C765B3,2.2
2C53967E101,2.2
2C53B039473,2.7
2C53D223BD2,2.4
2C53D715629,1.3
2C53D9E4065,1.6
2C53E4921D0,4.0
2C53E4B494E,1.8
2C53E9BA87F,0.0
2C53EFF2EAE,2.9
2C53F8A1698,2.2
2C5412F4E6D,1.5
2C542F8CEBF,2.2
2C54312191D,1.5
2C543B4C654,1.5
2C54417B932,2.2
2C5444EF3CB,2.4
2C545B57D78,1.5
2C546F69078,2.5
2C549AC6E0F,2.4
2C54A5A599C,4.4
2C54ACAB9DC,2.2
2C54ADEDA28,2.4
2C54B16824C,0.0
2C54D24AA99,1.5
2C54D3B7A5F,1.5
2C54F39019B,0.0
2C5518FE836,0.0
2C5519959B6,2.2
2C553CA548B,2.4
2C553E9A7D8,2.2
2C5543AB4CB,3.6
2C5547F828C,2.4
2C5549B30D8,3.6
2C5552D97A6,2.9
2C55535A9DB,2.7
2C556591465,2.2
2C557724175,2.5
2C557A068FD,3.3
2C557C7A8B9,2.9
2C5582D529F,0.0
2C55896F0D9,1.3
2C558B9DA0B,2.5
2C559710236,2.4
2C559D42268,1.5
2C55A20FE97,1.3
2C55A420BD7,1.3
2C55AAC4C7E,2.9
2C55ACD5D85,1.8
2C55AF7C1D4,3.3
2C55C71A39A,1.5
2C55EC9A1BB,1.3
2C55F52B908,1.3
2C55F9548A1,1.8
2C5601B8E75,1.3
2C561625ED8,2.9
2C562F1C7C3,1.8
2C5650C36D0,2.9
2C567F25FA6,2.4
2C5684A4182,1.5
2C568C176AB,0.0
2C569B73A1B,1.5
2C56A0B36BF,2.0
2C56AF76A77,1.8
2C56B1E9EDE,1.5
2C56BE62F71,3.3
2C56CF7CABA,1.5
2C56DD8C01C,3.6
2C56E26E125,2.2
2C56E335900,2.2
2C56E955657,2.9
2C56EE3647D,2.4
2C56EF3CCE5,2.4
2C56FA3762C,3.3
2C57140CCE7,0.0
2C5729284BF,2.4
2C573035A18,1.5
2C575AA81AC,2.2
2C575DDC7F1,1.5
2C576D4795A,1.5
2C576D68A2E,1.8
2C5785BA2BC,2.2
2C5786F6FEE,2.9
2C578725083,0.0
2C578B5E4BF,2.4
2C5794A589A,2.2
2C5796B0EF9,2.2
2C57CB8BDA7,2.2
2C57CE87D23,1.3
2C57D930F3B,2.2
2C57DB46440,1.8
2C57F7ECEC4,1.8
2C57F81CD91,0.0
2C5816CF602,1.5
2C5822F0969,2.2
2C58675BA8B,2.4
2C586C9DCF5,2.4
2C586FE09A5,2.9
2C587B7C6D9,1.6
2C589FB7EE8,1.8
2C58A6BAA46,1.8
2C58A87E455,1.5
2C58BDD22F6,2.5
2C58D6B8377,0.0
2C58E1ED94D,4.0
2C58EB7417C,0.0
2C590221A25,2.0
2C5915A83D8,4.4
2C591EC6671,1.5
2C591FCC384,2.4
2C5923B8856,1.5
2C59254F87A,0.0
2C593FA4E87,2.2
2C59449FFF6,4.2
2C59478E45C,0.0
2C59622A3D6,2.5
2C59751B2B3,3.3
2C59992BF0F,1.5
2C59A1497AF,2.4
2C59A519739,1.8
2C59D44AD03,2.4
2C59DFDA5CB,1.8
2C59E7FABBF,2.9
2C59E8D8E3A,1.3
2C59EC7F4F4,2.2
2C59F31076B,2.9
2C59F44FA63,2.9
2C5A0E6E7DF,2.2
2C5A1846376,0.0
2C5A1AFB1F7,1.3
2C5A28AF184,1.5
2C5A2C1913E,1.3
2C5A2E0BAFE,1.5
2C5A38FE79E,2.2
2C5A473E35B,2.5
2C5A580273E,3.3
2C5A6374414,2.0
2C5A6871B49,1.3
2C5A727C301,2.9
2C5AAA0E5F6,0.0
2C5ABDF4D43,2.2
2C5ABFAB791,1.5
2C5AC56C66A,2.4
2C5AD13BB14,1.5
2C5AD890CBD,1.3
2C5ADAD49E5,1.5
2C5ADCA62D1,1.3
2C5AE3B162B,4.4
2C5AEACFB7C,4.4
2C5B0CE9653,2.4
2C5B1280C5C,2.2
2C5B2B88178,2.2
2C5B538E9BE,3.6
2C5B6E51C42,2.2
2C5B935F627,2.7
2C5BA0DB2B2,1.5
2C5BB13293A,1.5
2C5BC92CC2A,2.2
2C5BCCC35CF,1.5
2C5BD48369B,0.0
2C5BEA6EE4A,2.5
2C5BFA27E39,1.3
2C5C26D7CF8,3.3
2C5C51D0DA2,2.5
2C5C92AEFFE,2.2
2C5C96E531F,1.5
2C5CB12B76C,1.3
2C5CB7B67AD,2.2
2C5CC4B02E7,2.2
2C5CD4E1581,4.4
2C5CDF20004,0.0
2C5CE29E498,2.4
2C5CE6311CD,2.9
2C5D17AA12F,1.3
2C5D1AAFB8A,1.3
2C5D1CAD6D3,4.4
2C5D292859E,2.5
2C5D2BBCAD9,1.8
2C5D5D39E39,1.6
2C5D600F239,2.4
2C5D691574F,2.4
2C5D6C8B3E7,3.6
2C5D716C99B,2.2
2C5D7FCF464,1.5
2C5D84F18DD,4.4
2C5D9ACC094,1.8
2C5DC1C8F57,2.2
2C5DCF0FDC2,2.2
2C5DFBF4E68,2.2
2C5E091D58C,2.4
2C5E1A13E02,2.2
2C5E3CBCDB2,2.2
2C5E4C4A699,2.2
2C5E57088E0,2.5
2C5E5998656,0.0
2C5E8FC7FB9,1.6
2C5F02845F2,1.6
2C5F258B8CB,1.3
2C5F265C7BE,0.0
2C5F279D527,2.2
2C5F2F15215,2.2
2C5F3385670,2.9
2C5F6B01653,1.5
2C5F7E2EC30,2.2
2C5F879A5C1,1.8
2C5F8879391,2.2
2C5F8CB3322,2.5
2C5FA2EC1C9,2.2
2C5FA2F1C71,2.5
2C5FAE5D711,0.0
2C5FBB4D3A5,0.0
2C5FBBAB6CE,0.0
2C5FCD1309D,1.8
2C5FD1EEF70,1.8
2C5FDCDEEBC,2.2
2C5FE84B878,2.2
2C5FF5013D2,3.3
2C5FF7F52E0,1.5
2C5FFECDA19,4.4
2C600EC4F40,2.2
2C603A848A9,1.8
2C6062A3239,1.5
2C606CAE90D,3.3
2C6083F7734,2.2
2C608F952A0,1.5
2C60B566BB7,2.4
2C60CC8DDB5,1.3
2C60FEB7E19,3.6
2C611E0EF59,1.5
2C612CF4301,2.4
2C613434842,2.2
2C614DC2A3B,1.8
2C61599CCA7,2.2
2C615D3B6BA,2.4
2C61771608F,2.4
2C618624D07,1.8
2C6186AC172,2.9
2C61AA245A4,1.3
2C61B5B9186,0.0
2C61C15CF28,2.4
2C61DD1A5A8,2.2
2C61EB60B29,1.6
2C61F0CCA2A,2.2
2C620E89DF2,2.2
2C6210387D2,1.3
2C6227F366E,1.3
2C6228845B8,2.2
2C62346AC90,1.8
2C6246E4BA5,1.5
2C625753822,2.2
2C625E7B48B,2.2
2C62636303C,1.6
2C626B384FE,1.8
2C628E72F4D,2.2
2C629C47BE7,2.2
2C629FD2120,2.2
2C62A65AB9B,2.2
2C62C1476EF,0.0
2C6319DC7B0,2.4
2C6322DBF3B,2.4
2C632E536B9,2.7
2C63461F54D,2.4
2C6348CFC09,2.2
2C6359E07C8,2.5
2C637A2B707,1.5
2C637B07783,3.3
2C63818BA39,1.5
2C63872E592,2.2
2C638EA1ABB,1.3
2C63A9D4427,1.8
2C63BEB8819,3.6
2C63C27F819,1.8
2C63C4D2701,4.0
2C63C62CC5E,2.4
2C63DF72A79,1.6
2C63E5BF1BB,2.2
2C63EEE8D6B,2.2
2C6405D34A2,1.5
2C6420AA472,2.2
2C642DC8929,2.2
2C643FA41A5,2.9
2C645EBE090,2.2
2C64723AF64,2.4
2C6476B7464,1.3
2C6479273E9,1.3
2C647C2F7D1,1.3
2C6480E4EEF,2.2
2C64832EA86,2.2
2C6483EC782,3.3
2C649A1334E,2.4
2C649C0CE60,1.5
2C64A5EC2D7,2.2
2C64A688771,0.0
2C64C3A4385,1.3
2C64C623891,0.0
2C64CC7B523,2.4
2C64CCC353A,1.6
2C64DB7E0F6,3.3
2C6504DF260,1.8
2C650A324C2,2.2
2C650F42A27,1.5
2C6513FDBED,2.2
2C653CA90C9,2.5
2C654239580,1.5
2C65597E370,2.2
2C6560B7EED,2.4
2C656F76EA7,1.5
2C658C136BE,2.2
2C659797A36,2.2
2C6598E667C,2.2
2C65A0B18D1,2.2
2C65A65DF09,2.5
2C65B8606C8,1.5
2C65C0F56BE,2.2
2C65DF47279,2.2
2C660130E83,2.4
2C660857BD0,2.4
2C66098C4CD,3.3
2C660D0619C,0.0
2C661DBCA69,2.4
2C665C2785E,1.5
2C667AF2219,1.5
2C6681A8962,2.2
2C66867CB8E,2.7
2C668B87DD9,2.2
2C669B968F5,2.0
2C669CCE30D,2.2
2C669EFE6B0,0.0
2C66AC58AD9,1.5
2C66AD5769A,0.0
2C66B4A299D,2.2
2C66B535358,2.5
2C66BC82C21,1.3
2C66E4E2C04,1.8
2C66F139519,1.8
2C66F93F3FD,2.2
2C6700C5EE4,2.2
2C6702C4582,2.2
2C6707EFD4C,4.0
2C6716808AA,2.2
2C67377EAEA,2.5
2C6738273F0,2.2
2C6752534F4,2.2
2C6770896BC,1.3
2C6776C7F21,4.4
2C677F52CAA,3.3
2C678B642FC,2.9
2C67AAE1FB8,2.5
2C67AF9D17E,2.2
2C67C45A62D,4.4
2C67CCCCEA5,2.2
2C67D97D6E5,2.4
2C67DD43F57,3.3
2C67E220D46,1.3
2C67F8CB10D,4.4
2C680F6B62E,2.2
2C681C1E06D,1.3
2C682E528F8,1.5
2C683380A4F,1.3
2C6833820F9,2.4
2C685639714,4.4
2C6861FE1C3,3.3
2C686538677,2.2
2C68894C7B5,2.7
2C688AC4904,2.2
2C689064AD0,2.5
2C689754070,1.5
2C68976BDF3,2.2
2C68AEE343D,1.3
2C68CEC8F01,2.2
2C68D5F8F9F,3.3
2C68D7E7CEF,2.2
2C68DFC68C9,1.5
2C68F67D0FC,1.3
2C68F680D6C,0.0
2C68F686086,1.5
2C68FA7A5C6,0.0
2C68FEFDC18,2.2
2C690AEA15F,1.3
2C691BBBC91,2.5
2C691E8FDAE,3.2
2C691F20931,2.4
2C694E2A463,1.8
2C695963A70,2.4
2C695F943F8,2.9
2C6978ED043,3.6
2C6981D82F4,1.5
2C69B6C0CB8,2.4
2C69C0F1C25,2.9
2C69D0B9646,1.8
2C69DA47B1C,2.2
2C69F028142,2.2
2C69F1A2490,1.5
2C6A10A6430,1.5
2C6A1C294C5,1.8
2C6A1EE677B,2.5
2C6A3CC80F9,2.2
2C6A3D148D5,2.2
2C6A4B5A301,2.2
2C6A62946F6,1.5
2C6A74048C1,2.2
2C6A97BC147,1.5
2C6AACF36D9,1.5
2C6AE3C1A9C,2.5
2C6AF36E61F,2.2
2C6B1204581,2.2
2C6B20FE958,2.2
2C6B5F64F88,0.0
2C6B5FDF7F9,2.4
2C6B706A230,3.6
2C6B8785EDE,2.2
2C6B8CE1575,1.5
2C6B988E668,2.2
2C6B99F1F16,2.2
2C6BB78D6B5,2.4
2C6BC628C0E,3.3
2C6BE226D8C,1.8
2C6BE32246B,2.4
